title,tags,source,created
本地跑大模型，这次终于靠谱了。,clippings | AI-tool | github,https://mp.weixin.qq.com/s/OSTfYeppPaU-H1quFTMfKg,2026-06-01
我把 Codex 的 Token 用量扒出来了，原来我一天竟然夯了2亿 。。。,clippings | codex | token,https://mp.weixin.qq.com/s/HBDRSQyi20bzLIEve2NPmA,2026-06-01
强强联合！openspec-superpowers桥接技能SDD TDD实践,clippings | AI-code | openspec,https://mp.weixin.qq.com/s/D8UG4xhqbJVW0k5l2YYn_g,2026-06-01
"如何训练 Skill 让它自进化：从""能用""到""精准""的完整方法论",clippings | AI-test | skill,https://mp.weixin.qq.com/s/RPh5TGX6ZbwzEYjFD0Po9w,2026-06-01
如何提高AI生成测试用例的质量，我总结了这套思路...,clippings | AI-test,https://mp.weixin.qq.com/s/Ajt8rsLxTdi54mPVHohPzA,2026-06-01
告别手动汇总缺陷！一个Skill覆盖 99% 缺陷报告场景,clippings | AI-test | skill,https://mp.weixin.qq.com/s/4mOH-Mp8VVH_dwu2Esy19A,2026-06-01
十个能大幅节省token的开源项目,clippings | token | opencode | AI-code | codex | cc,https://mp.weixin.qq.com/s/AoOXJNzwZFP29GGEbaeAtA,2026-06-01
别让 Codex 白烧 Token：程序员必看的高效编程省钱指南,clippings | codex,https://mp.weixin.qq.com/s/CHDCzgAJgUWByOQ1IDTMhg,2026-06-01
人才+1，有人把申请专利也做成了skill，知识产权的普及度再次增加,clippings | skill | github,https://mp.weixin.qq.com/s/yTutQnaYnErU2Jamcq3WvQ,2026-06-01
一个入口管所有模型 | 用 LiteLLM 搭建大模型中转服务,clippings | model | github | AI-tool,https://mp.weixin.qq.com/s/48d81ZXj3UhW2T99fRzNOA,2026-06-01
【开源项目】8.4K Starsa！LLM Wiki：一个能自我构建的AI个人知识库，超越obsidian！,clippings | llm-wiki,https://mp.weixin.qq.com/s/2WCrpdrSRlzRFnwEbVB4LQ,2026-06-01
【从0开始学AI】不止能用更要好用！可直接落地的AI Skill全方位量化评估体系,clippings | skill | agent-test | AI-test,https://mp.weixin.qq.com/s/HUWVMqmsfButilXmv7j-8A,2026-06-01
claude code 动态工作流，轻松开启 100 个 agent 干活,clippings | cc,https://mp.weixin.qq.com/s/cSn9hKVpYi3O6sfv7b-ekA,2026-06-01
"Token 消耗暴降 50%：用 OpenCode 官方生态插件 DCP 给 AI 编程做""断舍离",clippings | opencode,https://mp.weixin.qq.com/s/NkGcSBJTYtzB2jM3jJBoBg,2026-06-01
Skill-insight：不止于生成，打造会自我迭代的Agent Skills管理平台,clippings | AI-test | skill,https://mp.weixin.qq.com/s/k7A1qSv5tRqBV5K58PR-NA,2026-06-01
SingClaw Token优化之路：我们如何把成本打下来,clippings | token | github,https://mp.weixin.qq.com/s/3anxFQJQyOF5_iXMJMkdyw,2026-06-01
Pi Agent 切换模型：Claude 太贵？这几个免费/低价方案实测可用,clippings | agent | AI-tool | github,https://mp.weixin.qq.com/s/L6xZg0DWuLvhUzwKNIDF4Q,2026-06-01
OpenCode插件系列: opencode-slim-system,clippings | opencode,https://mp.weixin.qq.com/s/uTBTBWPBOJ2VB1KEPGpmpg,2026-06-01
OpenCode上下文爆炸？DCP插件自动裁剪，Token节省40%的秘密,clippings | opencode,https://mp.weixin.qq.com/s/RVJik8x6l2kG6pB4BuDRPg,2026-06-01
"OpenCodeReview: 阿里开源硬核代码审查工具, 确定性规则 + LLM Agent 精准到行的代码质检！",clippings | AI-test | code-review,https://mp.weixin.qq.com/s/TAug9CczSYdxS0d-jD7kIQ,2026-06-01
OpenAI 官方 Agent Skills 之 GitHub & 代码工作流 Skills（上篇）：提交与 Review,clippings | skill | codex,https://mp.weixin.qq.com/s/wMJVMxrsesHMpYms68DVCA,2026-06-01
Obsidian里的图片不能调大小、不能居中、删了还在占空间？这个插件让你右键搞定一切,clippings | obsidian,https://mp.weixin.qq.com/s/X9inM6MqhkmUEVWLlaLAXA,2026-06-01
Obsidian 高亮神器：AXL Light，让笔记瞬间高能！,clippings | obsidian,https://mp.weixin.qq.com/s/imgzxRhukuV-L095SpgPNg,2026-06-01
Codex 接入 DeepSeek 完全指南：6种方案，从免配置到全掌控,clippings | codex,https://mp.weixin.qq.com/s/xdlEdc-bR4Mk58_t3ixoLQ,2026-06-01
Codex 接入 DeepSeek 完全指南：6种方案，从免配置到全掌控,clippings | codex,https://mp.weixin.qq.com/s/xdlEdc-bR4Mk58_t3ixoLQ,2026-06-01
Codex Proxy：本地 Codex 编程助手中转站,clippings | codex,https://mp.weixin.qq.com/s/NbAwCdF3gSDLwuoh6ZP9Qw,2026-06-01
Claude Code 和 Codex 对比：用 Claude 做重要的 20%，用 Codex 做琐碎的 80%,clippings | codex | cc,https://mp.weixin.qq.com/s/WmM5sIMp92dC7J8BgXPdsw,2026-06-01
B端产品经理实战经验分享系列 - 如何写出高质量的需求文档,clippings | PM | skill,https://mp.weixin.qq.com/s/_KU0j5sy1HBMdx03bhlYGg,2026-06-01
AI原生端到端测试神器：Alumnium开源！自然语言一句话搞定Selenium/Playwright/Appium，WebVoyager SOTA 98.5%精度,clippings | AI-test | UI,https://mp.weixin.qq.com/s/4g7yEVIkyeihg_1S4rdnvw,2026-06-01
7 个实用技巧，让Claude Code的Token消耗爆降80%,clippings | cc,https://mp.weixin.qq.com/s/I2BynoVDNKTi4ghbcvL_KQ,2026-06-01
57.9k Star，这个开源插件能减少65%的token消耗，还不会降低质量,clippings | token | github,https://mp.weixin.qq.com/s/zJ4JtQTRQ-ipSLfJ1nulvQ,2026-06-01
【AI Agent 性能评估】揭秘智能体评估体系——Anthropic 智能体评估体系经验,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/IZjPUhHOqlcKX1yi9aH42Q,2026-05-31
"Agent质量评估实践指南 — 从""能用""到""好用""有多远",clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/SV_vfVUOPp5ptMFSQlzqww,2026-05-31
谷歌放弃 Gemini CLI，转头用 Go 写了个新玩具 Antigravity CLI,clippings | githubg | AI-tool,https://mp.weixin.qq.com/s/EvhAPbbckqTS1FgDhndN9Q,2026-05-29
让项目管理也 AI Native —— 两个 Git 仓库干掉了周报、洞察和效能报表,clippings | pm | AI-test,https://mp.weixin.qq.com/s/n4iqEWPfrok91b692nFTJw,2026-05-29
我是怎么用AI把测试用例编写效率提升5倍的（附完整Prompt模板）,clippings | AI-test | skill,https://mp.weixin.qq.com/s/z3S-_R4rq7VYQM6LveNczA,2026-05-29
我把代码审查权交给AI两个月，团队发生了什么,clippings | AI-test,https://mp.weixin.qq.com/s/ev5RM58VSS_oZ8g1W7z8Lw,2026-05-29
如何将测试能力抽象为可复用 Skills,clippings | skill,https://mp.weixin.qq.com/s/LgPXrlI1w29lTHQw-JfBcw,2026-05-29
告别硬编码断言！基于Skills的接口测试，智能体自动组合请求与校验（附代码）,clippings | AI-test | skill,https://mp.weixin.qq.com/s/khpD5xPBLWtv8-meJlUwdg,2026-05-29
南京大学研发效能实验室与阿里巴巴联合推出OpenCodeReview，让代码评审从能用走向好用,clippings | AI-test,https://mp.weixin.qq.com/s/XRviBPc8s7YNi_raiIbm-Q,2026-05-29
从训练到测评：用 EvalScope 构建大模型优化闭环,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/v-VOid6ViRVtZm5b035xFw,2026-05-29
产品经理的PRD写作武器：一个Skills让写PRD从3小时缩到3分钟,clippings | skill | pm | AI-test,https://mp.weixin.qq.com/s/qRv1Qe3GjQ_jbQqWGQcHfQ,2026-05-29
【开源项目】8.4K Starsa！LLM Wiki：一个能自我构建的AI个人知识库，超越obsidian！,clippings | llm-wiki,https://mp.weixin.qq.com/s/2WCrpdrSRlzRFnwEbVB4LQ,2026-05-29
Skill-insight：不止于生成，打造会自我迭代的Agent Skills管理平台,clippings | skill,https://mp.weixin.qq.com/s/k7A1qSv5tRqBV5K58PR-NA,2026-05-29
OpenCode 插件开发：30+ 事件钩子的深度定制,clippings | opencode,https://mp.weixin.qq.com/s/TFrBdatOSqjOnagEM7-iLQ,2026-05-29
Obsidian里的图片不能调大小、不能居中、删了还在占空间？这个插件让你右键搞定一切,clippings | obsidian,https://mp.weixin.qq.com/s/X9inM6MqhkmUEVWLlaLAXA,2026-05-29
Obsidian 周报 2026-05-24：AI 深度渗透&自动化工作流构建,clippings | obsidian,https://mp.weixin.qq.com/s/mR2FsFE9J1TG2MmwKVbcWA,2026-05-29
NextClaw：建议大家尽早用 AI 开始搭建个人知识库,clippings | llm-wiki,https://mp.weixin.qq.com/s/8bc0eWMxv1YoFYcJDgQL2Q,2026-05-29
Karpathy 3.5 小时免费「LLM 全栈课」再登 X 热榜，640 万播放、11 万点赞，从 tokenization 一路讲到 RLHF,clippings | llm-wiki,https://mp.weixin.qq.com/s/QTY_X4y0W_1UG8HUM5xPoQ,2026-05-29
Claude Code官方桌面端正式发布，夯爆了！,clippings | claude | AI-tool,https://mp.weixin.qq.com/s/mi4v6qr3QOrQcnZgLP2BQQ,2026-05-29
B端产品经理实战经验分享系列 - 如何写出高质量的需求文档,clippings | PM | skill,https://mp.weixin.qq.com/s/_KU0j5sy1HBMdx03bhlYGg,2026-05-29
API测试自动化（REST/GraphQL/gRPC）,clippings | AI-test,https://mp.weixin.qq.com/s/gy9TKXalCSOJ_wdML-AOLQ,2026-05-29
AI驱动的测试全流程：从需求分析到上线验收的完整实战,clippings | AI-test | pm,https://mp.weixin.qq.com/s/evsFx1nM8CzIsxiOO21l_Q,2026-05-29
AI下借助SDD激活研发最后一公里——E2E测试,clippings | AI-test,https://mp.weixin.qq.com/s/U0yltd3K5NexaBt3wUDGlQ,2026-05-29
AI Coding 能力模型：代码都让 AI 写，还要学编程吗？,clippings | AI-认知,https://mp.weixin.qq.com/s/O_C1c47lJgKvuzea6A-siw,2026-05-29
需求阶段 AI 全景图 — 5 个 Skill 串联，测试左移真正落地,clippings | agent-test | AI-test | skill | pm,https://mp.weixin.qq.com/s/BnloV9XX2rIrQCQrhrB0pQ,2026-05-28
跟我学 AI Agent : 第 15 课 — Evaluation & Monitoring：如何评估Agent的表现,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/cBaduG7V7Mm3mOtS0VtQCg,2026-05-28
自动化评测的九九归一——评测agent,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/5ytev_RLKutH9S6mgmMQpw,2026-05-28
聊聊AI下测试人员如何进行质量体系建设,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/TBAMnzRQyGstHJiv6zEcdA,2026-05-28
测试质量进阶｜前沿趋势融合(4)测试左移与右移：全生命周期质量保障体系搭建,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/j9m2GmQEnXaMmvBciMV1NA,2026-05-28
测试用例质量难把控？这个 Skill 搞定99% 用例审核工作，确实很好用（文末赠送Skill）,clippings | AI-test | case,https://mp.weixin.qq.com/s/08t7lyW6Qg9SfvnEiJlwew,2026-05-28
测试左移的关键一步：用 AI Skill 自动化需求审查，把 Bug 扼杀在摇篮里,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/v49hf8TjnwGbcQ_0NCXC7w,2026-05-28
测试工程师用AI的5个高级姿势，99%的人都不知道！,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/1bOYUo-_x_amh9wNH5Invg,2026-05-28
测试与评估——如何知道 Agent 表现好不好？,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/hIRVJntEO4fnImM6M-g4aw,2026-05-28
测试AI Agent，我踩过的那些坑,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/b5-M_l0X_VgJDcUCGQFofw,2026-05-28
测试 Agent 深度实操 从 AC 到自动测试，再到自修复循环,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/Zlk38ICkFJlRZZTn9f-1Nw,2026-05-28
测试 Agent 深度实操 从 AC 到自动测试，再到自修复循环,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/Zlk38ICkFJlRZZTn9f-1Nw,2026-05-28
构建会思考的测试Agent：从自动化到自主智能的演进,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/EpPy_ypIrIIE4VYA-4c38g,2026-05-28
数据质量测试自动化：从“救火”到“免疫”的完整路径,clippings | AI-test | data,https://mp.weixin.qq.com/s/darrq89C_96WleNyw-n9og,2026-05-28
揭秘 AI Agent 评估（Evals）：来自Claude团队的完整指南,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/gj15HcCSQItaw2NIcnaxTA,2026-05-28
怎么知道 Agent 真的做对了：Agent 必备一套评测体系,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/xQcS0hRwdgVJZW1YzggkMg,2026-05-28
少 61% Token、多10倍成功率，这个终端 AI 编程代理火了！,clippings | AI-tool | github,https://mp.weixin.qq.com/s/KAoY4rSAeIz3fJGh1kaYbQ,2026-05-28
完整项目实战复盘 一个功能从需求到上线的全程日志,clippings | agent-test | AI-test | pm,https://mp.weixin.qq.com/s/RtGobx5Ti-dzshxQoVL8PA,2026-05-28
多 Agent 环境搭建 怎么在本地同时跑 5 个专职 AI,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/QxHpfwTKwpFAtByJlGaqUg,2026-05-28
复制这套神仙配置，让Claude Code全自动修Bug！告别每天重复教AI写代码,clippings | claude | AI-test,https://mp.weixin.qq.com/s/RRvZ-MfdcU0hU1TTpcPtkg,2026-05-28
基于Pywinauto 进行桌面端自动化测试实践案例,clippings | AI-test,https://mp.weixin.qq.com/s/_0w0ixD7x6kD-5Cx-gDwwQ,2026-05-28
又一款 AI 终端编程神器，开源了！,clippings | AI-tool | github,https://mp.weixin.qq.com/s/4XlziD4tcTmYjMq2-GXgbQ,2026-05-28
分享一个我很喜欢且很实用的 SKILL～,clippings | skill | agent-test | AI-test,https://mp.weixin.qq.com/s/51jRNrnPKnQfYFBr8ISILA,2026-05-28
关于大模型Agent评估的一些思考,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/pvE216YWesv3oKyySkMlkw,2026-05-28
你的AI Agent到底靠不靠谱？——Agent效果评估（附样例代码）,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/MiuOEbqmEhhuwkiyDL-FxQ,2026-05-28
代码 Agent 深度实操 架构文档进去，前后端代码出来,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/2hVGNU18gXNaRQUh6k0XPw,2026-05-28
代码 Agent 深度实操 架构文档进去，前后端代码出来,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/2hVGNU18gXNaRQUh6k0XPw,2026-05-28
从基准测试到用户留存：AI Agent 应用评测的完整度量框架,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/aaLD_1h3h18Oe60DWCarbw,2026-05-28
从单元测试到智能体评估：构建生产级 Agent 质量保障体系,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/GdTozBOtC-Add__fcGefXA,2026-05-28
【Agent架构设计】第7章-Agent 怎么测？,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/tuO9m20V-5YvIkLk24_vIg,2026-05-28
Orchestrator 设计实操 多 Agent 体系的「大脑」怎么配置,clippings | opencode,https://mp.weixin.qq.com/s/kVR0SIQzf4HaFFYF4GK3Bg,2026-05-28
DeepAgents：如何构建复杂长任务的智能测试 Agent,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/EBSkIpckLPbl3Tt4OFwwBA,2026-05-28
Claude官方的Agent评测方法,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/du4trka5X7opNHBMWXWb8A,2026-05-28
Anthropic最新发布：深度解密 AI Agent 评估体系！,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/CHW3iEw2cr6idl3EJ7Mcag,2026-05-28
Anthropic 万字长文：一篇 AI Agent 评估体系的详细解析！,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/BFxw-vzpnpBQo95i9IyC0Q,2026-05-28
Anthropic 万字长文：一篇 AI Agent 评估体系的详细解析！,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/BFxw-vzpnpBQo95i9IyC0Q,2026-05-28
"Agent质量评估实践指南 — 从""能用""到""好用""有多远",clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/SV_vfVUOPp5ptMFSQlzqww,2026-05-28
Agent测试方法论：多智能体系统怎么测？ 一个 Agent 翻车还好说，五个协作的呢,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/sR5TV6qOCZoGQDKN5jh0eA,2026-05-28
Agent测试方法论：写到最后——你不是在被淘汰，你是在被重新需要,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/K9z9qP5ixcIn4vTv6IpJ9w,2026-05-28
Agent 测试方法论：别再写测试用例了，你的 Agent 需要的是一套 Eval 数据集,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/Hx4O9PthbLcVKvqLB7eyew,2026-05-28
AI测试｜Agent性能测试全方案：核心维度、方法与落地实践,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/L3Qp51l839wEnMeUmZjkIQ,2026-05-28
AI测试落地实操指南（第三篇·进化篇）｜技能泛滥之后，测试工程师的价值锚点,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/35HRlXC3wRCIJsjPh7z5_A,2026-05-28
AI测试提效方案：Agent + Skill + AI Model三层架构,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/nlVWIS2QMQ8Lo1_KkP-6DQ,2026-05-28
AI 智能体上线后的测试防线 ——Harness 五层核心架构，逐层拆解,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/MtiSYeGf1OhokCvs99l01Q,2026-05-28
AI Agent 评估的六个关键指标,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/CTnwPRC8iqmN_EB1dyJPGg,2026-05-28
54.4K+ star 的 AI 编程工具箱：一个 CLI 打通全链路编码 Agent,clippings | AI-test,https://mp.weixin.qq.com/s/_qm2BnzDY_Df9jWEedcB0A,2026-05-28
独立测试团队 vs 嵌入式测试：飞经理聊两种模式的真实体感,clippings | AI-test,https://mp.weixin.qq.com/s/weoOV6X5g49tjjWW1Fq6UQ,2026-05-27
字节重磅开源统一多模态 Lance：3B 参数撑起图、视频、编辑全栈新解法,clippings | model | AI-test | UI,https://mp.weixin.qq.com/s/U8HrPVaj32Ww4c0i9wjA0g,2026-05-27
告别通用AI粗放生成：用LlamaFactory打造适配业务的专属测试专家,clippings | AI-test,https://mp.weixin.qq.com/s/e9-WkhAmCD5bWaCpCDpvhg,2026-05-27
别再手写 Skill 了！微软最新研究：像神经网络一样训练 Skill,clippings | skill | AI-test,https://mp.weixin.qq.com/s/sqHF3d3l5PX3VOs0Mtwk3A,2026-05-27
分享一个好用的去除AI味skill —— Stop-slop,clippings | skill,https://mp.weixin.qq.com/s/8E0xy0J5QjuT5-xtvEtZUQ,2026-05-27
分享一下我是如何管理 Agent Skill 的,clippings | skill,https://mp.weixin.qq.com/s/75azRCiGs6YE5vAC40AqZg,2026-05-27
code-review-graph不止省token，更让AI不再“全量读代码”，而是精准理解代码结构,clippings | 图谱,https://mp.weixin.qq.com/s/YAo521pvoL1PFeBA37NESg,2026-05-27
OpenWiki 终极个人知识库管理工具，我的第一个开源产品,clippings | llm-wiki | github,https://mp.weixin.qq.com/s/3Lzj3AfeOzB6emKnVTP9bQ,2026-05-27
OpenCode最新实战：权限、工具、LSP、格式化器和规则系统怎么把AI关进笼子里,clippings | opencode,https://mp.weixin.qq.com/s/wDUEsaH7e4RlRu1_sMucrQ,2026-05-27
AI-Infra-Auto-Driven-SKILLS v0.1.0：给 Codex / Claude Code 的推理框架工作流,clippings | skill,https://mp.weixin.qq.com/s/DSMMP9sA5ngHh0nRoBwfIg,2026-05-27
2.4万Star！让AI拥有IDE级代码理解力，这款MCP开源神器彻底改变AI编程,clippings | AI-code | AI-tool | AI-test,https://mp.weixin.qq.com/s/PwjkbQ1b50eLsluZNinu2w,2026-05-27
我折腾了好久的Skills团队共享，终于有产品替我做出来了。,clippings | skill,https://mp.weixin.qq.com/s/ylu0WvLJGNTZiim-NQmPQQ,2026-05-26
物尽其用！在Codex和Codex桌面端当中使用Deepseek,clippings | codex,https://mp.weixin.qq.com/s/MsFs9LFyd9x74Rc50DbHew,2026-05-25
我做了一个APP自动化测试Skill，从此AI替你打工,clippings | AI-test,https://mp.weixin.qq.com/s/eCLuMl3uDFiiMSAJVJRHiQ,2026-05-25
从0到1做出可复用的 iOS 自动化测试 Skill，附真机演示效果,clippings | AI-test,https://mp.weixin.qq.com/s/ACl7iIBeAWYFtmYSOkbYjw,2026-05-25
一句话就能提Bug，这个自动提交Bug Skill 太好用了,clippings | AI-test,https://mp.weixin.qq.com/s/iGCOqDtTYcid29hcssfUsg,2026-05-25
AI生成测试用例的困境与出路，验证准确率95%以上,clippings | AI-test,https://mp.weixin.qq.com/s/FZpJ_Gi_mslExQjoVqFfWA,2026-05-25
删掉一大半插件后，我的Obsidian反而更好用了,clippings | obsidian,https://mp.weixin.qq.com/s/1uLmOOfIbVApi6T436jkWg,2026-05-24
让 Claude Code 真正读懂你的项目：claude-code-setup 插件实战指南,clippings | claude-code,https://mp.weixin.qq.com/s/yFDA1EGhHsTtfVzP6FKzJg,2026-05-23
测试报告也能 Agent 化：数据驱动的质量度量,clippings | AI-test,https://mp.weixin.qq.com/s/i1yCieXtamd-LSHxxpJqPA,2026-05-23
我把每天重复的工作交给OpenCode，每天多出2小时摸鱼时间,clippings | opencode,https://mp.weixin.qq.com/s/vDbdqDsQai2cr1tdXw7U0Q,2026-05-23
怎么让 Agent Skills 自进化？Agent 回答质量翻倍,clippings | skill,https://mp.weixin.qq.com/s/z6BOI1Um6MVYi2D5CsnSPA,2026-05-23
如何使用 Graphify：把任意文件夹变成知识图谱,clippings | 图谱 | llm-wiki,https://mp.weixin.qq.com/s/hv0hXPxmFQexRnQ5wRndaQ,2026-05-23
从0到1搭建 Agent ：Agent 原理分析及个人助手实践（长文干货）,clippings | Agent | AI-code | AI-认知,https://mp.weixin.qq.com/s/ILX8GGETM84-_rQssCZhwQ,2026-05-23
mattpocock/skills: Skills for Real Engineers. Straight from my .claude directory.,clippings | skill | AI-code,https://github.com/mattpocock/skills,2026-05-23
OpenCode必装的一个插件，让OpenCode时间统计无所遁形,clippings | opencode,https://mp.weixin.qq.com/s/h8zyJ47xGLTTdWU3f-bxMw,2026-05-23
OpenCode 快捷命令完全指南：让你少敲很多命令,clippings | opencode,https://mp.weixin.qq.com/s/X64ZePFdGMQNqXQ9SNT7Hg,2026-05-23
Hallmark：让 AI 写出来的页面不再丑得辣眼睛,clippings | skill,https://mp.weixin.qq.com/s/hLi7Eiy8UNwkG-qoN7hFzg,2026-05-23
让ClaudeCode成本爆降89%，这个开源工具有点猛...,clippings | github | AI-tool,https://mp.weixin.qq.com/s/45bHljz4bwXlP__rFIpdTg,2026-05-22
最省 Token 的开源 AI Agent,clippings | agent | github,https://www.openclacky.com/#install,2026-05-22
什么是元认知呢？,clippings | 知行合一,https://mp.weixin.qq.com/s/UV4DdXOPZE_mH82KOoXA1A,2026-05-22
中国最美10条徒步路线，你走过几条？,clippings | run | outdoor,https://mp.weixin.qq.com/s/AAZ9Is1shEhC1vWkgLflSw?poc_token=HMcsD2qj1MsT57RhLHE1D6cOalxs7hpNdVsnW_ze,2026-05-22
一个CLAUDE.md 的文件可以帮你把代码准确率从 65% 飙升至 94%,clippings | AI-code | agent.md,https://mp.weixin.qq.com/s/aT4DH2J8q82Z3p7huoM3vQ,2026-05-22
wxtsky/CodeIsland,clippings | github | AI-tool | codex,https://github.com/wxtsky/CodeIsland,2026-05-22
openclacky/README_CN.md at main,clippings | github | agent,https://github.com/clacky-ai/openclacky/blob/main/README_CN.md,2026-05-22
OpenCode + Git = 王炸组合！代码管理效率翻倍,clippings | opencode,https://mp.weixin.qq.com/s/lG1gp-IWRCtOCcpvSwwCNQ,2026-05-22
Karpathy 加入 Anthropic 了，盘点他开源的 5 个硬核 GitHub 项目。,clippings | github | AI-tool,https://mp.weixin.qq.com/s/KsAl7uSwSC2p-pA3HnwRGQ,2026-05-22
"B端需求调研实战指南：从""写需求文档""到""写好需求文档",clippings | PM,https://mp.weixin.qq.com/s/FxqKRNu2YImPimGqcg2ajA,2026-05-22
B端产品经理工作流程---如何做产品规划,clippings | PM,https://mp.weixin.qq.com/s/_GFUqy9hOc9rM3GxZ0vfIA,2026-05-22
AI时代开发一天提交50次代码，测试累到想转行,clippings | AI-test,https://mp.weixin.qq.com/s/RPirXwUdmRyc0Yxlwp-yfg,2026-05-22
AI产品经理核心工作流程---技术选型,clippings | PM | AI-test | skill,https://mp.weixin.qq.com/s/D3kI1nVrr_gazybVS4AM_w,2026-05-22
4 个正在变热的 Codex 技能，真正改变的不是工具，而是工作方式,clippings | codex | skill,https://mp.weixin.qq.com/s/lkykxBpAQDO4WAwlrAq33Q,2026-05-22
又一个神级编程 Skill 开源！一套规则搞定 AI 编码从需求到上线全链路。,clippings | skill | github,https://mp.weixin.qq.com/s/9vt4zXoKbMbA0oKmSQb7ug,2026-05-21
装了个不到1MB的索引，AI读代码的调用量直接砍了94%,clippings | 图谱,https://mp.weixin.qq.com/s/nlm_zrqRaNMmWzR5F-C6QA,2026-05-20
被测试大神的工作闭环震撼到了！！,clippings | AI-test,https://mp.weixin.qq.com/s/YTMj9uFTiDSH5eeMkK-taw,2026-05-20
从「对话式」到「目标式」：拆解 Claude Code 和 Codex 同步上线的 /goal,clippings | AI-code | codex | cc,https://mp.weixin.qq.com/s/jJHjbZQQ8tPxJ6wzhe91Bg,2026-05-20
七牛云行业应用 的文章 - SegmentFault 思否,clippings | AI-tool,https://segmentfault.com/u/shenyongweiwudedahai_ay15n/articles,2026-05-20
一个把内容整理成中文手绘技术解释图的Skill,clippings | skill,https://mp.weixin.qq.com/s/zF71zSzpzY3if2iP8oO3Rg,2026-05-20
skills的第二种模式：决策树 + 按需加载,clippings | skill,https://mp.weixin.qq.com/s/4A7sbHQUUeXHuMsFRhlq5A,2026-05-20
breezewish/CodexPotter: Ralph loop for codex — continuously reconciles codebase toward your instructed state,clippings | codex,https://github.com/breezewish/CodexPotter,2026-05-20
addyosmani/agent-skills: Production-grade engineering skills for AI coding agents.,clippings | skill | github,https://github.com/addyosmani/agent-skills/blob/main/README.md,2026-05-20
Codex++：让你的 Codex 更强大的神器,clippings | codex | github | AI-tool,https://mp.weixin.qq.com/s/oDBWnlmEqm6x6jLK2Q9o0w,2026-05-20
"BigPizzaV3/CodexPlusPlus: An enhanced tool for CodexApp, striving to make Codex better to use and more comfortable 一个CodexApp的增强工具，努力让Codex变得更好用更舒服",clippings | github | codex,https://github.com/BigPizzaV3/CodexPlusPlus,2026-05-20
AI Model & API Providers Analysis,clippings | model,https://artificialanalysis.ai/,2026-05-20
AI Code Review：让每一行代码都有AI审查员,clippings | AI-test | AI-code,https://mp.weixin.qq.com/s/B7rDKkWfnveaptJfvLXFCA,2026-05-20
1.1万字 Codex保姆级教程：小白从安装到跑通项目,clippings | codex,https://mp.weixin.qq.com/s/DuIOd6qLH8_4_3iP9XKXwg,2026-05-20
用上了，第三方的中转站 API 跑通 Codex 手机端,clippings | codex,https://mp.weixin.qq.com/s/-ev8CDhuWY_TU1bpm76wUg,2026-05-19
用AI把微信变成自动CRM，一个skill搞定 100+线索管理！,clippings | skill,https://mp.weixin.qq.com/s/pSxPPfnb6QR_ZVAaG3JRjw,2026-05-19
性能测试也能 Agent 化：自动压测 + 瓶颈分析,clippings | AI-test,https://mp.weixin.qq.com/s/7-WWWklVg-qp4rSW6dJtsA,2026-05-19
国内开发者福音！OpenAI Codex CLI实战指南，手机远程操控轻松搞定！,clippings | codex,https://mp.weixin.qq.com/s/p2FlRBx5j-KVlpqeDZXVoQ,2026-05-19
